row_id,station_token,event_era,season_bin,month,dow,is_weekend,slice_low_baseline,missing_count,q_1d_bin,q_mean_7d_bin,q_mean_30d_bin,q_std_30d_bin,q_min_30d_bin,q_max_30d_bin,q_mean_90d_bin,q_missing_30d_bin,logq_1d_bin,logq_mean_30d_bin,cv_30d_bin,range_30d_bin,ddown_30d_bin,target_baseflow_collapse_14d
791066503364227417,b64df5bf243d,0,Q4,10,5,1,1,0,0,0,0,1,0,0,0,0,0,0,6,4,7,0
550800327062671147,7d9cf5e9ab13,0,Q4,11,5,1,0,0,5,6,7,7,6,7,7,0,5,7,5,4,1,1
256885183916313098,ec691497ec28,2,Q1,3,3,0,0,0,8,8,9,7,7,8,9,0,8,9,1,1,2,0
786196610345749065,ec691497ec28,0,Q3,9,2,0,0,0,8,8,9,8,8,9,9,0,8,9,1,0,2,0
559218804257279532,54bdd761dc96,0,Q1,2,2,0,0,0,8,8,9,9,7,8,9,0,8,9,2,2,3,0
1080604010322147092,748d7819e37e,0,Q4,10,6,1,0,0,1,4,3,7,0,7,2,0,1,3,11,11,2,0
1070721612395515970,748d7819e37e,1,Q3,8,2,0,0,0,1,0,1,1,0,1,0,0,1,1,8,7,8,1
16687081251225035,5a95829744b6,2,Q3,8,3,0,0,0,7,7,7,8,2,8,7,0,7,7,7,7,7,1
131355791295931376,406ae854b991,1,Q2,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
413270666449854668,44451e6362f6,2,Q1,3,0,0,1,0,3,4,4,5,2,5,3,0,3,4,9,10,6,0
971073235755081294,75ed4952b7fc,0,Q4,12,5,1,0,0,9,9,10,10,8,10,10,0,9,10,8,9,2,0
67072258963785670,89606b98d91b,2,Q3,8,1,0,0,0,9,9,10,9,8,9,10,0,9,10,1,2,0,1
172508146945742173,88c5daebbe7a,1,Q1,1,4,0,0,0,5,5,6,3,5,5,6,0,5,6,3,3,4,0
397261382387915755,89606b98d91b,1,Q3,8,2,0,0,0,9,9,10,10,8,10,10,0,9,10,5,4,6,0
715511229162768025,de2e1a39a06a,1,Q4,10,4,0,0,0,8,9,8,10,6,10,8,0,8,8,10,10,9,0
738562134534333047,5a95829744b6,1,Q4,12,0,0,1,0,5,6,7,8,4,7,7,0,5,7,9,8,6,1
886617070517738197,75ed4952b7fc,2,Q4,12,0,0,0,0,9,9,9,10,7,10,9,0,9,9,10,10,9,0
785653565889087877,fd98e5d506f4,2,Q3,9,6,1,0,0,3,2,4,6,0,5,4,0,3,4,10,9,4,1
488160975366180988,748d7819e37e,0,Q3,9,6,1,1,0,0,0,0,0,0,0,3,0,0,0,2,1,4,0
133711630656871704,75ed4952b7fc,2,Q1,3,5,1,0,0,8,8,9,9,7,9,10,0,8,9,5,5,0,0
790957835477283978,7d9cf5e9ab13,0,Q2,6,0,0,0,0,7,7,8,8,6,7,8,0,7,8,5,5,8,0
509405704711069688,44c3d411b9d0,2,Q2,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1009984948020823650,d2a09753fb88,0,Q1,2,4,0,1,0,4,5,5,6,0,5,5,0,4,5,9,9,8,0
298358543287939882,89606b98d91b,2,Q4,10,3,0,0,0,9,9,10,10,8,10,10,0,9,10,6,6,9,0
167507943988706297,748d7819e37e,2,Q1,3,6,1,0,0,6,6,4,8,2,7,3,0,6,4,11,11,9,0
1132104852330151372,724c5ce66e47,1,Q3,9,3,0,0,0,2,2,3,1,3,2,2,0,2,3,1,1,3,0
217231267668061620,72e6d542f7e1,2,Q1,1,0,0,1,0,9,10,10,11,8,10,10,0,9,10,4,4,4,0
404315614163375836,fd98e5d506f4,0,Q3,7,4,0,1,0,1,2,3,4,1,3,5,0,1,3,10,9,1,1
763356983362786032,72e6d542f7e1,0,Q2,5,6,1,0,0,10,10,11,11,9,11,11,0,10,11,3,3,2,0
277027131458772280,de2e1a39a06a,1,Q3,8,3,0,1,0,5,5,7,6,6,6,8,0,5,7,4,4,0,1
923882787010258666,de2e1a39a06a,2,Q2,4,4,0,0,0,9,9,10,10,7,10,10,0,9,10,4,4,4,0
209090200437210385,ecaee3d1008f,2,Q1,2,0,0,0,0,1,1,2,2,2,2,2,0,1,2,4,4,1,0
456925472266545390,72e6d542f7e1,0,Q2,4,3,0,0,0,10,10,11,10,9,11,11,0,10,11,1,1,2,0
844662334103515551,ae58d21b0db5,1,Q2,5,0,0,1,0,2,3,3,3,3,3,3,0,2,3,8,9,0,1
567032823543996823,5a95829744b6,0,Q4,11,5,1,0,0,7,7,8,7,6,8,8,0,7,8,3,3,5,0
263333617370957113,44451e6362f6,0,Q3,7,5,1,1,0,3,3,4,5,1,5,3,0,3,4,10,10,5,0
402392516436082786,b64df5bf243d,1,Q2,4,1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,0,1,0
796239291958605607,88c5daebbe7a,2,Q2,5,5,1,1,0,4,4,6,5,4,6,6,0,4,6,7,8,6,1
253798348155157532,ec691497ec28,0,Q4,11,0,0,0,0,8,8,9,8,8,9,9,0,8,9,1,1,2,0
283954661199738971,89606b98d91b,2,Q1,1,0,0,0,0,9,9,10,10,8,10,10,0,9,10,4,3,1,0
1088543575756804648,fd98e5d506f4,2,Q4,11,0,0,0,0,5,4,5,4,3,4,5,0,5,5,7,7,9,1
1031923626142945861,df7628a2379b,1,Q3,8,1,0,0,0,0,0,2,3,0,3,2,0,0,2,11,11,0,1
1118077322466271125,54bdd761dc96,0,Q2,6,2,0,0,0,9,8,9,10,6,9,8,0,9,9,8,8,9,0
572340214026549062,88c5daebbe7a,1,Q4,11,3,0,0,0,5,6,7,4,6,6,6,0,5,7,3,3,3,0
254250674563167030,44451e6362f6,1,Q1,3,4,0,0,0,4,4,6,5,4,5,5,0,4,6,6,5,3,1
220468198344113914,5a95829744b6,1,Q4,10,6,1,0,0,7,7,8,8,6,8,7,0,7,8,5,5,4,0
712268518751496378,ecaee3d1008f,2,Q2,5,3,0,0,0,1,1,2,2,2,2,3,0,1,2,8,8,0,0
898202007890758205,44c3d411b9d0,2,Q3,7,1,0,0,0,2,1,1,2,0,2,1,0,2,1,11,11,9,0
805422931746557301,ae58d21b0db5,2,Q4,12,0,0,1,0,3,2,3,3,3,3,3,0,3,3,7,8,6,1
368334892901371660,ae58d21b0db5,0,Q4,12,4,0,0,0,4,3,4,3,3,3,4,0,4,4,6,6,8,1
850846233567938120,5a95829744b6,2,Q2,5,6,1,0,0,7,6,8,8,1,8,8,0,7,8,7,7,9,1
902269166530924096,406ae854b991,1,Q4,11,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
399695570187293979,609de232a4d4,0,Q3,8,5,1,0,0,6,6,7,7,5,7,7,0,6,7,5,5,6,1
873335054689610688,72e6d542f7e1,1,Q2,6,5,1,0,0,10,10,11,11,9,11,11,0,10,11,3,3,5,0
807194658031704727,de2e1a39a06a,0,Q1,1,1,0,0,0,9,9,10,11,8,11,10,0,9,10,9,10,2,0
674441036422937901,25827051ce85,1,Q3,9,4,0,0,0,10,10,11,11,9,11,11,0,10,11,3,3,3,0
925900324935827073,406ae854b991,0,Q2,6,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1075608360674379518,fd98e5d506f4,2,Q3,7,2,0,0,0,3,2,4,5,1,4,5,0,3,4,9,9,4,1
694726744900928574,44c3d411b9d0,2,Q3,8,5,1,0,0,3,2,3,2,3,2,2,0,3,3,5,4,5,0
412101053352459478,25827051ce85,0,Q1,3,1,0,0,0,10,10,11,11,9,11,11,0,10,11,2,2,4,0
128639604116699375,ae58d21b0db5,0,Q4,10,5,1,0,0,4,4,5,6,3,7,4,0,4,5,9,10,6,0
351476898975628333,ef34da8c2c0d,0,Q4,11,1,0,0,0,1,3,5,5,1,5,5,0,1,5,7,8,0,0
529068717481078322,44c3d411b9d0,1,Q3,9,5,1,0,0,2,2,3,2,3,2,3,0,2,3,3,3,4,0
807148521170715491,72e6d542f7e1,0,Q4,11,4,0,0,0,10,10,11,10,9,11,11,0,10,11,1,2,3,0
205256395617679543,b64df5bf243d,2,Q3,7,4,0,0,0,1,0,1,1,0,1,1,0,1,1,2,2,1,0
180355070807425970,406ae854b991,0,Q3,8,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1140619287155974244,b64df5bf243d,2,Q4,12,2,0,0,0,1,0,1,0,1,1,1,0,1,1,0,0,1,0
35030643262952745,88c5daebbe7a,0,Q3,8,2,0,0,0,6,6,6,6,4,6,6,0,6,6,6,7,9,0
901659039897502209,44c3d411b9d0,2,Q2,5,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
373585123421126823,44c3d411b9d0,2,Q1,1,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
560849560019234066,609de232a4d4,0,Q3,8,4,0,0,0,6,6,7,7,5,7,7,0,6,7,5,5,6,0
629100330384700343,44c3d411b9d0,0,Q2,5,3,0,0,0,4,3,3,3,0,3,2,0,4,3,10,10,9,0
946265290119321147,44c3d411b9d0,1,Q4,11,2,0,0,0,1,1,1,2,0,2,1,0,1,1,11,11,8,1
56287508538502883,b64df5bf243d,0,Q2,5,1,0,0,0,0,0,1,1,0,1,1,0,0,1,5,5,0,1
152200687995958833,df7628a2379b,0,Q1,1,1,0,1,0,0,0,0,2,0,1,1,0,0,1,11,11,0,1
472658635300894482,95b9d4fe1271,1,Q1,1,3,0,0,0,2,2,3,7,3,7,3,0,2,3,11,11,0,0
794356407208780264,df7628a2379b,2,Q2,6,2,0,0,0,0,0,2,3,0,3,2,0,0,2,11,11,0,1
453495181556045508,df7628a2379b,2,Q1,3,4,0,0,0,0,0,2,3,0,3,1,0,0,2,11,11,0,1
202144008803511188,7d9cf5e9ab13,2,Q2,4,6,1,1,0,6,6,7,7,5,7,7,0,6,7,6,5,6,1
726685740018525567,ecaee3d1008f,1,Q2,4,0,0,0,0,1,1,2,2,1,2,3,0,1,2,6,6,2,0
419486776259608096,ae58d21b0db5,1,Q1,1,3,0,0,0,4,3,4,6,0,6,4,0,4,4,10,11,8,1
1014321641835493270,d2a09753fb88,0,Q2,5,3,0,0,0,2,4,7,8,3,7,7,0,2,7,8,8,1,1
303529002422752350,ec691497ec28,1,Q2,5,6,1,1,0,8,8,9,7,7,8,8,0,8,9,1,1,3,0
574843250950380600,ecaee3d1008f,2,Q3,8,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
138861740719278033,de2e1a39a06a,0,Q1,3,1,0,0,0,8,8,10,11,7,10,10,0,8,10,10,10,0,0
827323671541995336,95b9d4fe1271,2,Q2,5,2,0,0,0,2,2,5,7,3,7,5,0,2,5,10,10,0,0
731184471116019235,ef34da8c2c0d,0,Q2,6,0,0,0,0,1,3,5,7,1,6,6,0,1,5,9,9,0,1
549972655893387842,df7628a2379b,2,Q4,12,3,0,0,0,0,1,2,3,0,2,2,0,0,2,11,11,0,1
742058999478768878,ef34da8c2c0d,1,Q2,5,2,0,0,0,4,5,6,6,4,6,5,0,4,6,6,6,5,0
514581820915979143,95b9d4fe1271,1,Q1,3,4,0,0,0,2,2,3,2,4,3,4,0,2,3,4,5,0,0
1131667074045088346,ec691497ec28,1,Q2,5,4,0,0,0,8,8,9,8,8,9,9,0,8,9,1,1,1,0
336094340142678585,609de232a4d4,1,Q4,10,6,1,1,0,5,5,5,5,4,5,6,0,5,5,6,7,8,0
725166651851606484,7d9cf5e9ab13,1,Q1,1,0,0,0,0,6,7,7,8,6,8,7,0,6,7,7,8,2,1
255722616085849483,89606b98d91b,1,Q2,6,5,1,1,0,9,9,10,9,8,9,9,0,9,10,2,3,2,1
499198862513650753,72e6d542f7e1,0,Q2,6,0,0,0,0,10,10,11,10,9,11,11,0,10,11,2,2,2,0
82579127098751103,b64df5bf243d,1,Q3,7,1,0,0,0,0,0,1,0,0,0,1,0,0,1,2,1,2,0
1119073379821173674,ae58d21b0db5,0,Q1,2,2,0,0,0,3,3,4,3,3,3,4,0,3,4,6,6,4,1
1043840189372162845,5a95829744b6,1,Q4,12,0,0,0,0,3,6,8,8,4,7,8,0,3,8,6,6,0,1
810127240450130401,df7628a2379b,0,Q2,4,0,0,0,0,0,2,2,3,0,3,2,0,0,2,11,11,0,1
188192868516789770,ec691497ec28,1,Q3,9,4,0,0,0,8,8,9,7,8,9,9,0,8,9,0,0,1,0
576789756503705620,89606b98d91b,0,Q4,10,5,1,0,0,9,9,10,8,8,10,10,0,9,10,0,0,0,1
776559261563748809,95b9d4fe1271,0,Q2,4,2,0,0,0,2,2,3,2,3,2,3,0,2,3,1,1,3,0
977840776337689379,ec691497ec28,0,Q1,2,0,0,0,1,8,8,9,9,7,9,-1,0,8,9,2,3,4,0
399252860688887893,ecaee3d1008f,2,Q2,5,6,1,0,0,1,1,3,3,2,3,3,0,1,3,10,10,0,0
673752328741686171,de2e1a39a06a,2,Q1,2,2,0,0,0,8,8,10,11,8,11,10,0,8,10,10,10,1,0
742415875959558535,df7628a2379b,1,Q3,8,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1
1145634996830917931,89606b98d91b,1,Q2,6,2,0,1,0,9,9,10,9,8,9,9,0,9,10,1,1,3,0
30299321919855540,54bdd761dc96,0,Q3,9,5,1,0,0,9,9,9,10,0,9,9,0,9,9,8,6,9,0
59803607800647014,de2e1a39a06a,1,Q1,3,2,0,0,0,9,9,10,11,8,10,10,0,9,10,8,9,6,0
1093621763181435336,ef34da8c2c0d,2,Q2,6,5,1,0,0,1,3,4,4,1,4,5,0,1,4,8,8,0,1
373580897636800212,d2a09753fb88,0,Q1,2,2,0,1,0,4,3,4,5,0,5,5,0,4,4,9,10,8,0
998099131993235926,d2a09753fb88,0,Q1,1,3,0,1,0,0,2,5,5,0,5,5,0,0,5,8,9,0,1
374956443052325501,95b9d4fe1271,0,Q4,12,5,1,0,0,3,2,3,2,3,2,3,0,3,3,3,4,8,0
500294501759761854,44c3d411b9d0,1,Q3,8,2,0,0,0,2,2,3,2,3,2,2,0,2,3,4,3,5,0
417796183258151981,5a95829744b6,0,Q2,4,3,0,0,0,7,7,8,9,5,8,8,0,7,8,6,6,7,1
1151036831527324275,54bdd761dc96,2,Q4,12,6,1,0,0,9,9,9,9,8,9,9,0,9,9,3,3,4,0
1006945116896349800,ef34da8c2c0d,2,Q1,3,4,0,0,0,4,3,4,5,1,4,4,0,4,4,9,8,8,0
459718804698664210,de2e1a39a06a,0,Q1,2,2,0,0,0,8,8,10,11,8,11,10,0,8,10,10,10,0,0
598508289136357427,5a95829744b6,0,Q4,12,6,1,0,0,6,7,8,7,6,7,8,0,6,8,4,4,1,1
293940137985512882,44c3d411b9d0,1,Q1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
654357490855631339,72e6d542f7e1,1,Q2,4,1,0,0,0,10,10,11,10,9,11,11,0,10,11,1,1,3,0
307084284257745674,54bdd761dc96,2,Q2,4,4,0,0,0,8,7,8,9,7,9,9,0,8,8,4,5,2,0
52759392779769144,ec691497ec28,0,Q2,5,4,0,0,0,8,8,9,9,8,9,9,0,8,9,1,1,3,0
950165843073714983,ae58d21b0db5,1,Q4,10,1,0,0,0,4,5,5,6,3,6,4,0,4,5,9,10,5,0
595142217070614907,df7628a2379b,0,Q2,5,5,1,0,0,0,1,2,3,0,3,2,0,0,2,11,11,0,1
1052060027891634078,25827051ce85,2,Q2,5,4,0,0,0,10,10,11,11,9,11,11,0,10,11,5,5,4,0
71836246290021726,ef34da8c2c0d,1,Q4,10,2,0,0,0,5,3,4,4,3,4,4,0,5,4,8,8,9,0
352031998305592408,89606b98d91b,1,Q2,4,4,0,0,0,9,9,10,10,8,10,10,0,9,10,4,3,5,0
171386960915279926,de2e1a39a06a,0,Q2,5,1,0,0,0,8,8,10,10,7,10,10,0,8,10,8,8,1,0
494975998318044514,406ae854b991,1,Q4,10,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
806873179579985560,fd98e5d506f4,0,Q1,3,1,0,0,0,5,5,5,6,2,6,4,0,5,5,9,9,9,0
350282780912836338,44451e6362f6,0,Q4,12,4,0,0,0,5,5,6,6,3,5,6,0,5,6,7,6,8,1
296333005268591816,95b9d4fe1271,1,Q2,4,2,0,0,0,2,2,3,2,3,2,3,0,2,3,1,1,0,0
394396235447585813,ef34da8c2c0d,0,Q3,8,6,1,0,0,1,4,4,6,1,5,5,0,1,4,9,9,0,1
538853623865924107,75ed4952b7fc,1,Q1,3,2,0,0,0,7,8,9,9,7,9,10,0,7,9,6,7,0,0
311558389287396913,75ed4952b7fc,1,Q3,8,5,1,1,0,6,6,7,8,6,8,8,0,6,7,7,8,0,1
529371240072463333,ec691497ec28,1,Q1,1,2,0,1,0,8,8,9,9,7,9,9,0,8,9,3,3,0,1
251745676860220416,5a95829744b6,1,Q4,10,2,0,0,0,7,7,8,8,5,7,8,0,7,8,6,6,8,0
579267005521329181,54bdd761dc96,0,Q3,9,5,1,0,0,9,9,10,8,8,9,9,0,9,10,1,1,2,0
120460129676177666,54bdd761dc96,1,Q3,9,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
649281142471978810,5a95829744b6,2,Q2,4,0,0,0,0,6,7,8,8,5,8,7,0,6,8,5,6,4,1
467973185299959353,25827051ce85,1,Q2,6,3,0,0,0,10,10,11,11,9,11,11,0,10,11,4,4,6,0
1034077774227550251,72e6d542f7e1,0,Q3,8,1,0,0,0,10,10,11,11,9,11,11,0,10,11,2,2,2,0
456936446683058933,de2e1a39a06a,1,Q1,2,5,1,0,0,8,8,10,11,7,10,10,0,8,10,10,10,0,0
157418432828024937,95b9d4fe1271,1,Q3,8,0,0,1,0,1,1,2,1,2,1,2,0,1,2,2,2,3,0
988843615985089713,25827051ce85,0,Q1,1,4,0,1,0,9,9,10,11,8,10,11,0,9,10,4,4,6,0
331041770616951020,44c3d411b9d0,1,Q4,12,3,0,1,0,0,0,1,2,0,2,1,0,0,1,11,11,0,1
1091072910832495546,72e6d542f7e1,2,Q3,7,0,0,0,0,10,10,11,10,9,11,11,0,10,11,1,1,0,0
953594134044860720,b64df5bf243d,1,Q4,11,2,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,3,0
881669944568565105,df7628a2379b,0,Q1,3,3,0,0,1,0,1,2,3,0,3,-1,0,0,2,11,11,0,1
827577040733083793,54bdd761dc96,2,Q2,5,0,0,0,0,0,7,9,9,0,9,9,0,0,9,7,7,0,1
603876518331783437,95b9d4fe1271,0,Q1,1,3,0,0,0,3,2,3,2,3,3,3,0,3,3,4,5,4,0
393570492530511505,88c5daebbe7a,0,Q3,9,4,0,0,0,5,5,6,5,5,6,6,0,5,6,5,6,5,0
1037614070236774687,88c5daebbe7a,0,Q2,5,3,0,0,0,5,5,6,4,5,5,6,0,5,6,4,4,4,0
936736763789501631,89606b98d91b,1,Q1,2,1,0,0,0,9,9,10,9,8,10,10,0,9,10,2,3,4,0
46792435886573546,ae58d21b0db5,1,Q2,4,5,1,0,0,5,4,5,4,3,4,4,0,5,5,6,6,8,0
478014097198916876,44451e6362f6,1,Q3,9,4,0,1,0,2,2,4,4,2,4,4,0,2,4,8,9,2,1
459813378620691251,748d7819e37e,2,Q1,2,4,0,0,0,1,1,2,2,2,2,2,0,1,2,5,4,0,0
209395483818635016,7d9cf5e9ab13,1,Q3,9,1,0,0,0,6,6,7,7,6,7,7,0,6,7,4,5,5,0
104997339753395703,7d9cf5e9ab13,2,Q2,4,1,0,1,0,6,6,7,7,5,7,7,0,6,7,6,5,7,1
395490460554839545,54bdd761dc96,1,Q1,2,3,0,0,0,7,8,9,10,7,9,9,0,7,9,8,9,0,0
35324808140264374,ecaee3d1008f,2,Q1,2,1,0,0,0,2,2,2,2,2,2,2,0,2,2,5,4,7,0
688807301509400097,44c3d411b9d0,1,Q1,2,0,0,0,0,0,1,1,2,0,2,1,0,0,1,11,11,0,1
255142706797057366,75ed4952b7fc,1,Q3,9,5,1,1,0,5,5,6,4,6,6,8,0,5,6,3,2,0,0
957283499983960843,88c5daebbe7a,0,Q1,2,4,0,0,1,6,5,6,5,5,6,-1,0,6,6,5,5,8,0
189689291222623550,ef34da8c2c0d,0,Q4,12,6,1,0,0,1,3,4,5,1,4,5,0,1,4,9,8,0,1
890585605119064459,609de232a4d4,1,Q1,2,0,0,1,0,6,5,5,7,0,6,6,0,6,5,9,9,9,0
245141695361033850,724c5ce66e47,1,Q2,6,3,0,0,1,2,2,3,2,0,2,-1,0,2,3,4,4,7,0
1085089559321493718,609de232a4d4,1,Q1,3,5,1,0,0,5,5,6,4,5,5,6,0,5,6,5,5,5,1
404782195441542803,5a95829744b6,1,Q4,12,0,0,0,0,4,6,8,8,4,8,8,0,4,8,7,7,2,1
274214299337147078,b64df5bf243d,1,Q2,5,4,0,0,0,1,0,1,1,1,1,1,0,1,1,3,2,0,0
476265352916229953,d2a09753fb88,0,Q2,6,0,0,0,0,5,5,6,7,0,7,7,0,5,6,9,10,7,1
1021008693292671707,b64df5bf243d,1,Q4,11,6,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,3,0
38311951913867405,609de232a4d4,0,Q3,7,6,1,0,0,5,5,6,6,5,6,6,0,5,6,6,7,6,0
1039721409217088774,72e6d542f7e1,0,Q4,12,5,1,1,0,10,10,11,10,9,10,11,0,10,11,2,2,3,1
782962997277026317,75ed4952b7fc,0,Q4,11,5,1,0,0,9,9,10,10,6,10,9,0,9,10,9,9,7,0
1000485666077446608,95b9d4fe1271,1,Q3,8,1,0,1,0,1,1,2,1,2,1,2,0,1,2,2,2,2,0
862877834562405288,b64df5bf243d,1,Q3,8,5,1,1,0,0,0,1,0,0,0,0,0,0,1,2,2,0,1
438780376388310727,df7628a2379b,2,Q1,2,6,1,0,0,0,0,1,3,0,3,1,0,0,1,11,11,0,1
1036307151866638872,ae58d21b0db5,2,Q4,10,5,1,1,0,2,2,3,3,2,3,3,0,2,3,7,7,3,1
196277319381100541,44451e6362f6,2,Q4,10,0,0,1,0,3,3,4,3,2,3,4,0,3,4,7,7,5,1
326994844446981028,fd98e5d506f4,1,Q4,10,6,1,0,0,4,4,4,4,3,4,4,0,4,4,8,7,8,0
234093333050177703,ecaee3d1008f,2,Q4,12,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
441745340821308129,724c5ce66e47,0,Q3,9,0,0,0,0,1,1,2,1,2,1,2,0,1,2,0,0,1,0
1142022225772623531,406ae854b991,1,Q1,1,3,0,0,0,1,1,1,2,0,1,1,0,1,1,10,10,9,0
384245929974962079,25827051ce85,0,Q2,4,4,0,0,0,10,10,11,11,9,11,11,0,10,11,3,3,4,0
918285052846005802,b64df5bf243d,0,Q4,12,2,0,1,0,0,0,1,1,0,0,0,0,0,1,4,3,7,0
317797265237749738,ae58d21b0db5,1,Q2,6,2,0,0,0,3,3,4,3,4,4,4,0,3,4,7,7,5,1
614354247744249677,ecaee3d1008f,0,Q1,2,2,0,0,0,2,1,2,3,1,3,1,0,2,2,11,11,7,0
1016136832210575705,d2a09753fb88,1,Q2,5,2,0,0,0,6,6,7,8,0,7,7,0,6,7,7,6,8,1
591602053887124602,72e6d542f7e1,0,Q2,5,6,1,0,0,10,10,11,11,9,11,11,0,10,11,2,2,1,0
975046714241926597,df7628a2379b,2,Q1,1,1,0,0,0,0,1,2,2,0,2,2,0,0,2,11,10,0,1
380167519307030120,fd98e5d506f4,0,Q2,4,5,1,0,0,6,4,6,6,1,6,4,0,6,6,8,8,9,1
144131277205841133,ecaee3d1008f,0,Q3,9,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
858472216112278353,ecaee3d1008f,2,Q2,4,2,0,0,0,0,0,1,1,0,1,1,0,0,1,7,7,0,1
869965112386558619,748d7819e37e,0,Q3,7,2,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,0,0
73099520704641216,25827051ce85,0,Q3,8,1,0,0,0,10,10,11,11,9,11,11,0,10,11,3,3,6,0
773803742761875462,89606b98d91b,2,Q2,6,1,0,0,0,9,9,10,9,8,9,10,0,9,10,2,1,2,0
479321977905982988,54bdd761dc96,1,Q2,5,3,0,0,0,3,5,8,10,5,9,8,0,3,8,10,10,0,0
750489432658246487,724c5ce66e47,2,Q3,7,1,0,0,0,2,2,2,2,2,2,2,0,2,2,3,3,5,1
910058875577738204,72e6d542f7e1,1,Q3,7,4,0,0,0,10,10,11,10,9,11,11,0,10,11,1,2,3,0
69194963017327724,ef34da8c2c0d,1,Q3,7,1,0,0,0,4,4,4,5,1,4,5,0,4,4,10,8,7,1
690594054074958667,5a95829744b6,0,Q2,5,1,0,0,0,7,7,8,9,5,8,8,0,7,8,5,5,7,1
1067587259511921602,fd98e5d506f4,1,Q2,5,4,0,0,0,3,3,6,7,2,5,5,0,3,6,8,7,4,1
586731300712008414,75ed4952b7fc,0,Q3,8,1,0,1,0,6,6,7,6,6,7,8,0,6,7,3,3,0,1
804824005491132028,ef34da8c2c0d,1,Q2,6,1,0,0,0,2,4,4,5,2,4,5,0,2,4,9,9,3,1
1068101272051956904,fd98e5d506f4,1,Q1,3,6,1,0,0,2,4,5,6,1,5,4,0,2,5,9,8,2,1
719271799399377553,54bdd761dc96,0,Q3,7,4,0,0,0,9,9,9,9,8,9,9,0,9,9,2,2,5,0
1021133076621238152,7d9cf5e9ab13,2,Q1,1,0,0,1,0,6,6,7,7,3,7,7,0,6,7,6,6,8,0
563197496555772678,df7628a2379b,1,Q1,3,5,1,1,0,3,1,1,3,0,2,1,0,3,1,11,11,9,1
201592886377484031,44451e6362f6,0,Q1,3,0,0,0,0,5,5,6,6,5,6,5,0,5,6,6,7,6,0
652514767281920951,df7628a2379b,1,Q3,7,1,0,0,0,0,0,2,3,0,3,2,0,0,2,11,11,0,1
339577987022599227,748d7819e37e,1,Q2,5,3,0,0,0,2,1,3,4,1,4,3,0,2,3,11,11,9,0
421621421870066053,df7628a2379b,0,Q1,2,4,0,1,0,0,1,1,2,0,2,1,0,0,1,11,11,0,1
650281798668742384,44451e6362f6,2,Q3,9,5,1,0,0,4,3,4,4,3,4,4,0,4,4,6,7,6,0
830242733524662475,609de232a4d4,1,Q3,9,4,0,0,0,6,5,6,6,5,6,6,0,6,6,5,5,7,0
565659727759244261,44451e6362f6,2,Q3,8,4,0,1,0,3,4,4,4,2,4,4,0,3,4,9,9,7,1
213162756297066796,25827051ce85,2,Q1,3,6,1,0,0,10,10,11,11,9,11,11,0,10,11,5,4,7,1
459454528287464862,88c5daebbe7a,1,Q3,9,5,1,1,0,6,5,6,5,5,5,6,0,6,6,5,5,8,1
191963424879282516,ecaee3d1008f,0,Q2,6,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
846188523657246769,748d7819e37e,1,Q1,3,2,0,0,0,2,2,3,4,2,5,3,0,2,3,10,11,1,0
1055208951222058048,724c5ce66e47,2,Q3,9,5,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1
1150935720261833606,ec691497ec28,0,Q2,4,5,1,0,0,8,8,9,9,7,9,9,0,8,9,2,2,4,0
884794072025284248,89606b98d91b,2,Q2,6,2,0,0,0,9,9,10,9,8,9,10,0,9,10,1,1,0,0
545646776354681726,df7628a2379b,0,Q2,6,1,0,0,0,0,2,2,3,0,3,2,0,0,2,11,11,0,1
659139798599487253,89606b98d91b,2,Q2,5,4,0,0,0,9,9,10,10,8,10,10,0,9,10,4,4,2,0
880906283896581431,72e6d542f7e1,2,Q3,7,5,1,0,0,10,10,11,11,9,11,11,0,10,11,2,2,3,0
555869863291131217,609de232a4d4,0,Q2,5,6,1,0,0,7,6,6,7,5,7,6,0,7,6,6,8,9,0
787974749074125911,89606b98d91b,1,Q3,7,4,0,1,0,9,9,10,8,8,9,9,0,9,10,0,1,2,0
